Date,Open,High,Low,Close,Volume,Adj Close
2011-05-25,388.80,393.00,380.66,382.79,4094800,382.79
2011-05-24,386.98,395.82,383.24,389.40,8272900,389.40
2011-05-23,415.60,420.40,383.20,384.02,12164200,384.02
2011-05-20,415.38,421.88,412.44,414.99,2204400,414.99
2011-05-19,413.80,415.80,409.52,412.00,3006700,412.00
2011-05-18,411.78,417.80,411.78,413.42,2484900,413.42
2011-05-17,396.60,414.96,396.60,411.00,2850400,411.00
2011-05-16,408.00,412.84,405.04,410.00,1743600,410.00
2011-05-13,403.94,410.40,400.50,407.71,1977900,407.71
2011-05-12,411.78,412.75,402.00,404.71,2165900,404.71
2011-05-11,408.80,412.78,408.00,411.59,1558600,411.59
2011-05-10,411.52,413.73,405.40,407.03,1387500,407.03
2011-05-09,415.30,415.38,408.20,410.46,1063300,410.46
2011-05-06,401.98,413.00,401.52,411.95,3154800,411.95
2011-05-05,406.58,408.57,398.00,398.63,3017300,398.63
2011-05-04,403.98,407.96,402.88,405.01,2146300,405.01
2011-05-03,404.00,406.98,401.00,402.56,4598400,402.56
2011-05-02,403.58,403.74,398.24,402.39,2087400,402.39
2011-04-29,401.60,404.52,396.65,400.62,4309300,400.62
2011-04-28,404.20,405.69,395.00,397.99,9798900,397.99
2011-04-27,418.80,418.80,400.70,403.34,7370500,403.34
2011-04-26,417.00,417.20,408.60,415.00,2286400,415.00
2011-04-25,411.80,418.80,411.07,414.50,2121700,414.50
2011-04-22,410.00,410.00,410.00,410.00,000,410.00
2011-04-21,432.00,434.19,409.64,410.00,6323100,410.00
2011-04-20,431.39,431.89,427.25,430.60,2496600,430.60
2011-04-19,436.32,436.65,422.06,426.34,4537700,426.34
2011-04-18,445.00,450.00,434.27,436.40,2796200,436.40
2011-04-15,446.98,448.74,439.45,444.80,1699800,444.80
2011-04-14,447.58,447.58,447.58,447.58,000,447.58
2011-04-13,437.46,447.80,435.00,447.58,3121900,447.58
2011-04-12,438.74,438.74,438.74,438.74,000,438.74
2011-04-11,440.25,447.40,437.20,438.74,2499900,438.74
2011-04-08,440.00,442.50,434.20,441.00,4151000,441.00
2011-04-07,441.00,442.58,435.43,440.03,2650400,440.03
2011-04-06,442.80,449.30,438.02,440.84,3018600,440.84
2011-04-05,438.50,443.40,436.62,441.80,5908000,441.80
2011-04-04,424.05,439.80,420.02,435.15,8169200,435.15
2011-04-01,415.48,426.94,412.40,424.80,4051300,424.80
2011-03-31,414.38,419.40,411.07,412.00,4842800,412.00
2011-03-30,415.95,418.50,411.64,412.02,4651800,412.02
2011-03-29,417.20,421.55,411.00,413.40,3082800,413.40
2011-03-28,418.19,425.56,415.57,418.00,3559100,418.00
