Date,Open,High,Low,Close,Volume,Adj Close
2011-12-13,162.15,168.70,160.30,168.40,2061400,168.40
2011-12-12,167.45,167.70,160.00,163.70,2957200,163.70
2011-12-09,163.25,167.80,162.65,166.05,1953500,166.05
2011-12-08,168.55,170.30,163.60,166.00,2047100,166.00
2011-12-07,175.15,177.45,168.40,169.00,2407000,169.00
2011-12-05,171.05,176.50,171.00,176.30,2696800,176.30
2011-12-02,166.30,174.45,165.40,173.00,1853800,173.00
2011-12-01,165.80,167.50,164.65,166.15,1827600,166.15
2011-11-30,158.40,163.95,157.10,163.40,2856300,163.40
2011-11-29,159.90,160.85,157.80,158.10,2317300,158.10
2011-11-28,158.95,160.70,157.20,159.50,3551800,159.50
2011-11-25,159.00,160.90,155.45,156.35,2864100,156.35
2011-11-24,158.95,159.95,153.45,159.65,4383500,159.65
2011-11-23,155.60,157.45,152.05,157.00,2472200,157.00
2011-11-22,157.25,158.65,154.65,155.70,2586900,155.70
2011-11-21,162.45,162.80,155.55,157.25,3566800,157.25
2011-11-18,164.90,165.00,160.50,162.45,2992200,162.45
2011-11-17,169.85,170.60,164.15,164.30,2025100,164.30
2011-11-16,170.80,171.85,167.90,170.40,3057100,170.40
2011-11-15,172.80,172.85,168.50,170.00,2231300,170.00
2011-11-14,174.05,176.45,172.10,172.20,971000,172.20
2011-11-11,173.05,174.60,171.25,174.00,1315800,174.00
2011-11-09,179.00,179.15,173.50,174.10,771400,174.10
2011-11-08,178.80,180.40,176.65,178.25,1039600,178.25
2011-11-04,179.00,181.65,178.20,178.80,1482400,178.80
2011-11-03,175.40,178.95,174.65,178.95,1215400,178.95
2011-11-02,176.10,179.65,175.25,175.25,726700,175.25
2011-11-01,179.05,180.90,176.80,176.90,1181100,176.90
2011-10-31,178.80,183.40,178.00,179.80,4986900,179.80
2011-10-28,180.00,183.00,175.60,177.60,3816400,177.60
2011-10-26,174.35,174.95,173.80,174.90,199000,174.90
2011-10-25,171.85,177.35,169.55,173.00,5916900,173.00
2011-10-24,171.20,173.00,170.50,171.25,2015600,171.25
2011-10-21,171.70,171.70,168.80,169.95,1043600,169.95
2011-10-20,170.15,171.75,168.00,171.05,948400,171.05
2011-10-19,168.50,172.45,168.25,171.80,1413500,171.80
2011-10-18,167.90,170.75,167.05,168.55,1481100,168.55
2011-10-17,173.00,173.20,167.40,167.90,1602400,167.90
2011-10-14,172.90,176.90,171.90,172.10,2435300,172.10
2011-10-13,177.60,178.25,172.95,173.20,1575900,173.20
2011-10-12,175.55,178.60,174.65,177.55,3291000,177.55
2011-10-11,171.00,177.00,170.90,176.10,6267800,176.10
2011-10-10,167.45,171.45,165.40,170.20,3371100,170.20
2011-10-07,168.50,169.20,165.25,167.30,3350300,167.30
2011-10-05,164.70,165.85,162.45,165.00,1610500,165.00
2011-10-04,164.00,165.60,161.85,164.00,1295100,164.00
2011-10-03,165.50,166.45,163.60,164.65,1583700,164.65
2011-09-30,167.50,169.00,164.65,169.00,2320200,169.00
2011-09-29,168.45,170.30,164.60,168.00,2647100,168.00
2011-09-28,166.45,169.55,164.60,169.55,2353400,169.55
2011-09-27,164.60,166.35,163.80,165.90,2162200,165.90
2011-09-26,168.25,168.40,163.00,164.00,1584200,164.00
2011-09-23,164.80,168.95,163.85,167.50,2128600,167.50
2011-09-22,171.40,171.60,165.05,166.70,1555100,166.70
2011-09-21,172.00,174.35,172.00,172.85,2005800,172.85
2011-09-20,169.30,172.65,169.00,171.60,1938900,171.60
2011-09-19,170.75,172.85,168.00,168.20,1299500,168.20
2011-09-16,165.20,173.55,165.00,171.80,5795600,171.80
2011-09-15,165.80,165.80,162.10,164.25,1350100,164.25
2011-09-14,164.45,165.10,162.05,164.15,1671400,164.15
2011-09-13,163.45,165.65,162.00,163.25,1974000,163.25
2011-09-12,162.50,162.75,160.00,161.90,1844400,161.90
2011-09-09,167.00,168.00,162.80,162.90,2350100,162.90
2011-09-08,168.30,168.30,165.70,166.50,2250600,166.50
2011-09-07,162.90,168.35,162.50,167.45,4435500,166.65
2011-09-06,163.75,164.70,161.50,162.40,4468700,161.62
2011-09-05,166.10,166.90,163.20,163.45,4290000,162.67
2011-09-02,174.80,174.80,165.10,167.00,3911500,166.20
2011-08-30,169.00,170.70,167.60,170.00,2294800,169.19
2011-08-29,168.00,169.55,167.25,168.75,1079500,167.94
2011-08-26,169.80,169.80,162.55,167.40,2974600,166.60
2011-08-25,170.40,171.00,168.05,170.30,4475500,169.49
2011-08-24,170.30,171.50,169.50,170.10,2842700,169.29
2011-08-23,175.90,175.90,170.80,171.65,2621300,170.83
2011-08-22,173.55,176.90,171.85,175.15,1012400,174.31
2011-08-19,171.55,175.60,171.55,173.50,1871800,172.67
2011-08-18,178.00,178.00,172.75,175.00,1101800,174.16
2011-08-17,174.15,178.50,174.00,175.10,2061400,174.26
2011-08-16,177.00,177.20,174.50,177.00,834300,176.15
2011-08-12,179.00,179.00,174.35,175.25,1547100,174.41
2011-08-11,174.35,179.40,173.55,177.80,1540400,176.95
2011-08-10,173.20,177.60,169.10,174.70,3728700,173.87
2011-08-09,166.70,171.50,166.00,169.90,2924900,169.09
2011-08-08,169.30,172.90,165.00,171.10,3265100,170.28
2011-08-05,174.55,175.40,170.75,170.95,3457100,170.13
2011-08-04,180.70,181.00,175.75,177.10,2726200,176.25
2011-08-03,179.80,181.90,178.00,181.00,3171000,180.14
2011-08-02,176.50,181.70,176.10,181.50,2741400,180.63
2011-08-01,177.20,178.80,176.15,176.80,982900,175.96
2011-07-29,177.00,178.10,175.50,177.00,2708200,176.15
2011-07-28,178.25,179.50,175.85,177.00,4413600,176.15
2011-07-27,180.90,181.50,178.00,180.75,2015000,179.89
2011-07-26,184.45,185.55,179.70,180.60,2453400,179.74
2011-07-25,183.20,185.00,181.50,183.80,5984800,182.92
2011-07-22,183.50,186.95,182.65,183.20,3048900,182.32
2011-07-21,185.30,186.60,182.10,182.95,1312800,182.08
2011-07-20,189.00,189.80,184.60,185.15,1448800,184.27
2011-07-19,186.70,190.40,186.50,188.25,1860600,187.35
2011-07-18,188.25,189.70,184.50,185.95,2577000,185.06
2011-07-15,188.30,191.90,188.30,189.75,2610800,188.84
2011-07-14,188.75,192.00,188.25,188.75,3122400,187.85
2011-07-13,186.55,191.00,186.25,190.00,3640800,189.09
2011-07-12,188.00,190.00,183.10,186.50,3270700,185.61
2011-07-11,190.00,192.00,187.55,188.60,1652700,187.70
2011-07-08,190.25,192.45,189.35,191.00,2849400,190.09
2011-07-07,185.20,190.80,185.05,190.00,2815800,189.09
2011-07-06,184.50,187.00,183.75,185.50,1699600,184.61
2011-07-05,184.35,185.90,182.65,183.80,2173300,182.92
2011-07-04,187.00,188.00,183.85,184.00,1738600,183.12
2011-07-01,187.00,189.00,184.75,187.00,1475400,186.11
2011-06-30,185.20,188.60,183.65,187.05,3965400,186.16
2011-06-29,184.05,186.25,184.00,185.10,2058700,184.22
2011-06-28,182.85,184.00,180.75,183.95,1260500,183.07
2011-06-27,180.00,184.15,179.40,182.50,2983300,181.63
2011-06-24,176.40,186.45,176.00,181.55,5413200,180.68
2011-06-23,175.00,179.00,175.00,176.00,1843200,175.16
2011-06-22,176.90,177.45,174.40,174.95,1124500,174.11
2011-06-21,175.30,177.00,173.40,176.20,920900,175.36
2011-06-20,179.00,180.55,172.70,175.65,1940900,174.81
2011-06-17,175.35,179.40,174.80,178.25,1203000,177.40
2011-06-16,175.80,179.40,175.80,177.00,991600,176.15
2011-06-15,180.00,180.10,176.35,176.50,709600,175.66
2011-06-14,180.50,181.80,179.95,180.15,1393300,179.29
2011-06-13,175.55,181.30,175.55,179.95,2632100,179.09
2011-06-10,177.05,178.05,175.20,177.00,1984600,176.15
2011-06-09,175.90,178.85,175.00,177.95,2387000,177.10
2011-06-08,173.00,176.25,173.00,176.00,1733600,175.16
2011-06-07,173.00,173.90,172.20,173.25,2237900,172.42
2011-06-06,174.10,175.20,173.00,174.00,669600,173.17
2011-06-03,175.80,176.95,173.50,175.05,1650400,174.21
2011-06-02,173.90,178.00,172.55,175.55,3780000,174.71
2011-06-01,169.55,175.45,169.55,175.00,4004700,174.16
2011-05-31,167.15,169.60,166.80,169.55,18642900,168.74
2011-05-30,169.25,169.95,167.00,168.05,3450500,167.25
2011-05-27,170.10,172.95,167.55,168.50,3390300,167.69
2011-05-26,167.90,171.90,167.35,171.00,5895900,170.18
2011-05-25,167.10,167.50,165.15,167.30,2633000,166.50
2011-05-24,168.40,170.55,165.65,166.50,2876100,165.70
2011-05-23,172.30,172.30,167.60,167.60,1913600,166.80
2011-05-20,171.00,174.75,170.00,172.15,1371500,171.33
2011-05-19,172.00,172.00,169.40,170.50,927200,169.69
2011-05-18,171.85,172.30,168.80,171.20,1503700,170.38
2011-05-17,174.45,174.45,169.15,171.50,2377300,170.68
2011-05-16,175.00,176.30,173.05,173.80,2481700,172.97
2011-05-13,174.90,176.85,173.25,175.20,1236900,174.36
2011-05-12,176.40,177.95,174.10,174.65,1161400,173.82
2011-05-11,180.00,180.75,175.95,176.00,1202700,175.16
2011-05-10,173.90,182.90,173.10,180.80,4690500,179.94
2011-05-09,175.50,175.60,172.30,173.10,1250700,172.27
2011-05-06,173.00,176.05,171.10,174.70,1790900,173.87
2011-05-05,178.70,179.05,173.00,173.45,3475900,172.62
2011-05-04,178.70,179.75,177.70,178.65,1949400,177.80
2011-05-03,180.30,182.50,177.65,178.50,2052200,177.65
2011-05-02,181.55,183.35,180.50,180.70,913500,179.84
2011-04-29,183.95,184.80,181.30,182.30,1435000,181.43
2011-04-28,185.45,186.10,183.00,183.10,1522900,182.23
2011-04-27,186.15,187.20,184.80,185.00,966200,184.12
2011-04-26,186.80,186.90,184.30,186.30,688400,185.41
2011-04-25,186.00,188.20,186.00,186.50,952900,185.61
2011-04-21,186.20,188.50,185.40,187.55,1351300,186.65
2011-04-20,184.80,187.45,184.00,186.60,855600,185.71
2011-04-19,184.80,184.95,182.50,183.75,933800,182.87
2011-04-18,185.50,187.70,183.50,185.20,2312700,184.32
2011-04-15,186.15,187.25,184.50,184.95,1311300,184.07
2011-04-13,183.15,188.45,182.10,187.90,2113900,187.00
2011-04-11,184.10,186.35,182.75,183.95,1627700,183.07
2011-04-08,187.00,187.75,182.55,183.45,2577100,182.57
2011-04-07,192.35,192.65,185.80,185.80,3647600,184.91
2011-04-06,188.65,192.75,185.65,191.35,2447700,190.44
2011-04-05,189.70,191.00,187.40,187.65,1190200,186.75
2011-04-04,188.20,191.40,187.70,189.25,1530600,188.35
2011-04-01,193.00,193.10,188.15,188.75,841800,187.85
2011-03-31,189.65,195.00,188.90,192.60,5552200,191.68
2011-03-30,188.00,190.80,187.05,189.00,1078200,188.10
2011-03-29,185.00,189.95,183.60,188.50,2406000,187.60
2011-03-28,181.90,187.00,180.80,185.00,3601100,184.12
